2013-01-01 08:55:42,40,401001,0,-6.40015,53.336349,-25,33407,2118,0,,,
2013-01-01 08:56:03,40,401001,0,-6.400067,53.338478,-25,33407,2119,0,,,
2013-01-01 08:56:21,40,401001,0,-6.399721,53.340584,-48,33407,2119,0,,,
2013-01-01 08:56:41,40,401001,0,-6.398826,53.342804,-48,33407,2120,0,,,
2013-01-01 08:57:02,40,401001,0,-6.398514,53.343418,-48,33407,2121,1,,,
2013-01-01 08:57:22,40,401001,0,-6.398452,53.343876,-48,33407,2121,0,,,
2013-01-01 08:57:44,40,401001,0,-6.398222,53.345654,-48,33407,2121,0,,,
2013-01-01 08:58:03,40,401001,0,-6.397891,53.348045,-48,33407,2123,0,,,
2013-01-01 08:58:23,40,401001,0,-6.395772,53.347874,-48,33407,2685,1,,,
2013-01-01 08:58:42,40,401001,0,-6.395049,53.347855,-48,33407,2685,0,,,
2013-01-01 08:59:02,40,401001,0,-6.391051,53.347794,-48,33407,2685,0,,,
2013-01-01 08:59:22,40,401001,0,-6.38869,53.347569,-48,33407,2685,0,,,
2013-01-01 08:59:43,40,401001,0,-6.383811,53.346798,-73,33407,7510,0,,,
